Sex,Site,State,Year,Rate
Both,All Sites,New Jersey,2014,170
Both,All Sites,New Mexico,2014,173
Both,All Sites,Nevada,2014,172.7
Both,All Sites,New York,2014,173.2
Both,All Sites,Ohio,2014,177.4
Both,All Sites,Oklahoma,2014,167.5
Both,All Sites,Oregon,2014,172.8
Both,All Sites,Pennsylvania,2014,171.6
Both,All Sites,Rhode Island,2014,174.9
Both,All Sites,South Carolina,2014,169.6
Both,All Sites,South Dakota,2014,170.1
Both,All Sites,Tennessee,2014,169.3
Both,All Sites,Texas,2014,169.2
Both,All Sites,Utah,2014,167.2
Both,All Sites,Virginia,2014,173
Both,All Sites,Vermont,2014,152
Both,All Sites,Washington,2014,172
Both,All Sites,Wisconsin,2014,174.4
Both,All Sites,West Virginia,2014,146.4
Both,All Sites,Wyoming,2014,140.4
Both,All Sites,Alaska,2015,137.8
Both,All Sites,Alabama,2015,134.8
Both,All Sites,Arkansas,2015,144.4
Both,All Sites,Arizona,2015,143
Both,All Sites,California,2015,140.8
Both,All Sites,Colorado,2015,151
Both,All Sites,Connecticut,2015,153.3
Both,All Sites,District of Columbia,2015,144.2
Both,All Sites,Delaware,2015,141.7
Both,All Sites,Florida,2015,141.4
Both,All Sites,Georgia,2015,135.2
Both,All Sites,Hawaii,2015,149.3
Both,All Sites,Idaho,2015,143.9
Both,All Sites,Illinois,2015,144
Both,All Sites,Indiana,2015,142.5
Both,All Sites,Iowa,2015,147.1
Both,All Sites,Kansas,2015,131.1
Both,All Sites,Kentucky,2015,155.8
Both,All Sites,Louisiana,2015,145.3
Both,All Sites,Massachusetts,2015,138.7
Both,All Sites,Maryland,2015,135.7
Both,All Sites,Maine,2015,136
Both,All Sites,Michigan,2015,136.8
Both,All Sites,Minnesota,2015,138.7
Both,All Sites,Missouri,2015,137.6
Both,All Sites,Mississippi,2015,132.7
Both,All Sites,Montana,2015,141.5
Both,All Sites,North Carolina,2015,140.9
Both,All Sites,North Dakota,2015,133.7
Both,All Sites,Nebraska,2015,131.5
Both,All Sites,New Hampshire,2015,129
Both,All Sites,New Jersey,2015,133.1
Both,All Sites,New Mexico,2015,135.2
Both,All Sites,Nevada,2015,137.8
Both,All Sites,New York,2015,138.8
Both,All Sites,Ohio,2015,150.2
Both,All Sites,Oklahoma,2015,138.6
Both,All Sites,Oregon,2015,124.4
Both,All Sites,Pennsylvania,2015,138.2
Both,All Sites,Rhode Island,2015,142.9
Both,All Sites,South Carolina,2015,142
Both,All Sites,South Dakota,2015,158.9
Both,All Sites,Tennessee,2015,158.7
Both,All Sites,Texas,2015,161.4
Both,All Sites,Utah,2015,165.2
Both,All Sites,Virginia,2015,168.2
Both,All Sites,Vermont,2015,170.1
Both,All Sites,Washington,2015,173
Both,All Sites,Wisconsin,2015,178
Both,All Sites,West Virginia,2015,178.7
Both,All Sites,Wyoming,2015,175.4
Both,All Sites,Alaska,2016,178.3
Both,All Sites,Alabama,2016,175
Both,All Sites,Arkansas,2016,179.5
Both,All Sites,Arizona,2016,177.7
Both,All Sites,California,2016,177.5
Both,All Sites,Colorado,2016,174.1
Both,All Sites,Connecticut,2016,176.6
Both,All Sites,District of Columbia,2016,173.8
Both,All Sites,Delaware,2016,179.5
Both,All Sites,Florida,2016,157.7
Both,All Sites,Georgia,2016,183.5
Both,All Sites,Hawaii,2016,184.3
Both,All Sites,Idaho,2016,147.9
Both,All Sites,Illinois,2016,151.1
Both,All Sites,Indiana,2016,148.7
Both,All Sites,Iowa,2016,158.3
Both,All Sites,Kansas,2016,161.6
Both,All Sites,Kentucky,2016,161.6
Both,All Sites,Louisiana,2016,165.1
Both,All Sites,Massachusetts,2016,170
Both,All Sites,Maryland,2016,161.1
Both,All Sites,Maine,2016,167.3
Both,All Sites,Michigan,2016,163.7
Both,All Sites,Minnesota,2016,162.9
Both,All Sites,Missouri,2016,170.8
Both,All Sites,Mississippi,2016,175.7
Both,All Sites,Montana,2016,172.7
Both,All Sites,North Carolina,2016,170.4
Both,All Sites,North Dakota,2016,173.8
Both,All Sites,Nebraska,2016,172
Both,All Sites,New Hampshire,2016,163.6
Both,All Sites,New Jersey,2016,176
Both,All Sites,New Mexico,2016,173.2
Both,All Sites,Nevada,2016,144.2
Both,All Sites,New York,2016,140.5
Both,All Sites,Ohio,2016,150.1
Both,All Sites,Oklahoma,2016,152.7
Both,All Sites,Oregon,2016,150.5
Both,All Sites,Pennsylvania,2016,162.1
Both,All Sites,Rhode Island,2016,164.8
Both,All Sites,South Carolina,2016,157.2
Both,All Sites,South Dakota,2016,150
Both,All Sites,Tennessee,2016,152.9
Both,All Sites,Texas,2016,149.2
Both,All Sites,Utah,2016,153.6
Both,All Sites,Virginia,2016,162.2
Both,All Sites,Vermont,2016,164.7
Both,All Sites,Washington,2016,163
Both,All Sites,Wisconsin,2016,167.9
Both,All Sites,West Virginia,2016,149.1
Both,All Sites,Wyoming,2016,161.3
Both,All Sites,Alaska,2017,160.5
Both,All Sites,Alabama,2017,157
Both,All Sites,Arkansas,2017,166.6
Both,All Sites,Arizona,2017,167
Both,All Sites,California,2017,154.6
Both,All Sites,Colorado,2017,146.9
Both,All Sites,Connecticut,2017,146.5
Both,All Sites,District of Columbia,2017,155.4
Both,All Sites,Delaware,2017,146.2
Both,All Sites,Florida,2017,149.3
Both,All Sites,Georgia,2017,154.2
Both,All Sites,Hawaii,2017,159.8
Both,All Sites,Idaho,2017,150.5
Both,All Sites,Illinois,2017,154.4
Both,All Sites,Indiana,2017,158.8
Both,All Sites,Iowa,2017,153.5
Both,All Sites,Kansas,2017,158.2
Both,All Sites,Kentucky,2017,159.2
Both,All Sites,Louisiana,2017,146.6
Both,All Sites,Massachusetts,2017,150
Both,All Sites,Maryland,2017,151
Both,All Sites,Maine,2017,157.8
Both,All Sites,Michigan,2017,142.5
Both,All Sites,Minnesota,2017,140.5
Both,All Sites,Missouri,2017,140.2
Both,All Sites,Mississippi,2017,167.6
Both,All Sites,Montana,2017,166.6
Both,All Sites,North Carolina,2017,166.4
Both,All Sites,North Dakota,2017,169.1
Both,All Sites,Nebraska,2017,168.7
Both,All Sites,New Hampshire,2017,173
Both,All Sites,New Jersey,2017,174.6
Both,All Sites,New Mexico,2017,180.5
Both,All Sites,Nevada,2017,183.9
Both,All Sites,New York,2017,180.4
Both,All Sites,Ohio,2017,180.7
Both,All Sites,Oklahoma,2017,179.6
Both,All Sites,Oregon,2017,180.9
Both,All Sites,Pennsylvania,2017,181.9
Both,All Sites,Rhode Island,2017,183
Both,All Sites,South Carolina,2017,180.8
Both,All Sites,South Dakota,2017,174.7
Both,All Sites,Tennessee,2017,173.3
Both,All Sites,Texas,2017,173.6
Both,All Sites,Utah,2017,155.4
Both,All Sites,Virginia,2017,164.2
Both,All Sites,Vermont,2017,160.4
Both,All Sites,Washington,2017,175.9
Both,All Sites,Wisconsin,2017,170.9
Both,All Sites,West Virginia,2017,171.4
Both,All Sites,Wyoming,2017,177.2
Both,All Sites,Alaska,2018,174.9
Both,All Sites,Alabama,2018,178.2
Both,All Sites,Arkansas,2018,186.2
Both,All Sites,Arizona,2018,178.7
Both,All Sites,California,2018,190.3
Both,All Sites,Colorado,2018,177
Both,All Sites,Connecticut,2018,174.7
Both,All Sites,District of Columbia,2018,177.9
Both,All Sites,Delaware,2018,174.3
Both,All Sites,Florida,2018,173.7
Both,All Sites,Georgia,2018,174.4
Both,All Sites,Hawaii,2018,163.1
Both,All Sites,Idaho,2018,152.9
Both,All Sites,Illinois,2018,159.1
Both,All Sites,Indiana,2018,171.3
Both,All Sites,Iowa,2018,144.8
Both,All Sites,Kansas,2018,148.1
Both,All Sites,Kentucky,2018,156.4
Both,All Sites,Louisiana,2018,160.6
Both,All Sites,Massachusetts,2018,159.9
Both,All Sites,Maryland,2018,159.1
Both,All Sites,Maine,2018,160.7
Both,All Sites,Michigan,2018,161.9
Both,All Sites,Minnesota,2018,160.4
Both,All Sites,Missouri,2018,160.6
Both,All Sites,Mississippi,2018,167.1
Both,All Sites,Montana,2018,166.3
Both,All Sites,North Carolina,2018,161.5
Both,All Sites,North Dakota,2018,158.7
Both,All Sites,Nebraska,2018,161.3
Both,All Sites,New Hampshire,2018,168.2
Both,All Sites,New Jersey,2018,162.8
Both,All Sites,New Mexico,2018,160
Both,All Sites,Nevada,2018,158.4
Both,All Sites,New York,2018,162.1
Both,All Sites,Ohio,2018,157.5
Both,All Sites,Oklahoma,2018,149.3
Both,All Sites,Oregon,2018,158.7
Both,All Sites,Pennsylvania,2018,153
Both,All Sites,Rhode Island,2018,122.4
Both,All Sites,South Carolina,2018,156.8
Both,All Sites,South Dakota,2018,150.9
Both,All Sites,Tennessee,2018,147.4
Both,All Sites,Texas,2018,147.2
Both,All Sites,Utah,2018,139.8
Both,All Sites,Virginia,2018,155.4
Both,All Sites,Vermont,2018,155.3
Both,All Sites,Washington,2018,157.8
Both,All Sites,Wisconsin,2018,160.5
Both,All Sites,West Virginia,2018,161.2
Both,All Sites,Wyoming,2018,167.1
Both,All Sites,Alaska,2019,163.1
Both,All Sites,Alabama,2019,176
Both,All Sites,Arkansas,2019,158.1
Both,All Sites,Arizona,2019,166.1
Both,All Sites,California,2019,165
Both,All Sites,Colorado,2019,172.8
Both,All Sites,Connecticut,2019,165.4
Both,All Sites,District of Columbia,2019,160.2
Both,All Sites,Delaware,2019,183.8
Both,All Sites,Florida,2019,165.6
Both,All Sites,Georgia,2019,139.6
Both,All Sites,Hawaii,2019,141.8
Both,All Sites,Idaho,2019,147.1
Both,All Sites,Illinois,2019,156.8
Both,All Sites,Indiana,2019,165.9
Both,All Sites,Iowa,2019,170.1
Both,All Sites,Kansas,2019,169.9
Both,All Sites,Kentucky,2019,177.2
Both,All Sites,Louisiana,2019,170.1
Both,All Sites,Massachusetts,2019,168.5
Both,All Sites,Maryland,2019,173.3
Both,All Sites,Maine,2019,166
Both,All Sites,Michigan,2019,165.4
Both,All Sites,Minnesota,2019,173.2
Both,All Sites,Missouri,2019,166.9
Both,All Sites,Mississippi,2019,164.7
Both,All Sites,Montana,2019,163.6
Both,All Sites,North Carolina,2019,159.3
Both,All Sites,North Dakota,2019,151.4
Both,All Sites,Nebraska,2019,170.8
Both,All Sites,New Hampshire,2019,154
Both,All Sites,New Jersey,2019,147.1
Both,All Sites,New Mexico,2019,148.2
Both,All Sites,Nevada,2019,148.1
Both,All Sites,New York,2019,147.1
Both,All Sites,Ohio,2019,146.6
Both,All Sites,Oklahoma,2019,145.9
Both,All Sites,Oregon,2019,147.8
Both,All Sites,Pennsylvania,2019,151
Both,All Sites,Rhode Island,2019,150.2
Both,All Sites,South Carolina,2019,144.9
Both,All Sites,South Dakota,2019,141.7
Both,All Sites,Tennessee,2019,146.6
Both,All Sites,Texas,2019,148.1
Both,All Sites,Utah,2019,146.5
Both,All Sites,Virginia,2019,149.3
Both,All Sites,Vermont,2019,145.6
Both,All Sites,Washington,2019,147.9
Both,All Sites,Wisconsin,2019,153.9
Both,All Sites,West Virginia,2019,154.4
Both,All Sites,Wyoming,2019,144.2
Both,All Sites,Alaska,2020,154.8
Both,All Sites,Alabama,2020,151.5
Both,All Sites,Arkansas,2020,129.2
Both,All Sites,Arizona,2020,133.4
Both,All Sites,California,2020,141.6
Both,All Sites,Colorado,2020,140.1
Both,All Sites,Connecticut,2020,140
Both,All Sites,District of Columbia,2020,147.3
Both,All Sites,Delaware,2020,146.8
Both,All Sites,Florida,2020,153.2
Both,All Sites,Georgia,2020,154.2
Both,All Sites,Hawaii,2020,159
Both,All Sites,Idaho,2020,158.7
Both,All Sites,Illinois,2020,148.2
Both,All Sites,Indiana,2020,151.4
Both,All Sites,Iowa,2020,157.4
Both,All Sites,Kansas,2020,165.8
Both,All Sites,Kentucky,2020,156.2
Both,All Sites,Louisiana,2020,155.5
Both,All Sites,Massachusetts,2020,163
Both,All Sites,Maryland,2020,157.3
Both,All Sites,Maine,2020,167.9
Both,All Sites,Michigan,2020,171.9
Both,All Sites,Minnesota,2020,131
Both,All Sites,Missouri,2020,141.4
Both,All Sites,Mississippi,2020,139.5
Both,All Sites,Montana,2020,144.9
Both,All Sites,North Carolina,2020,147.5
Both,All Sites,North Dakota,2020,150.1
Both,All Sites,Nebraska,2020,158.1
Both,All Sites,New Hampshire,2020,153.9
Both,All Sites,New Jersey,2020,153.8
Both,All Sites,New Mexico,2020,144
Both,All Sites,Nevada,2020,146.8
Both,All Sites,New York,2020,147.4
Both,All Sites,Ohio,2020,151
Both,All Sites,Oklahoma,2020,148.7
Both,All Sites,Oregon,2020,140.1
Both,All Sites,Pennsylvania,2020,148.6
Both,All Sites,Rhode Island,2020,141.6
Both,All Sites,South Carolina,2020,143.6
Both,All Sites,South Dakota,2020,153.2
Both,All Sites,Tennessee,2020,140.9
Both,All Sites,Texas,2020,146.9
Both,All Sites,Utah,2020,142.8
Both,All Sites,Virginia,2020,161.6
Both,All Sites,Vermont,2020,163.5
Both,All Sites,Washington,2020,178.8
Both,All Sites,Wisconsin,2020,176
Both,All Sites,West Virginia,2020,173.5
Both,All Sites,Wyoming,2020,177.3
Both,All Sites,Alaska,2021,186
Both,All Sites,Alabama,2021,168.8
Both,All Sites,Arkansas,2021,172.3
Both,All Sites,Arizona,2021,159.4
Both,All Sites,California,2021,179.3
Both,All Sites,Colorado,2021,173.5
Both,All Sites,Connecticut,2021,169.2
Both,All Sites,District of Columbia,2021,177.2
Both,All Sites,Delaware,2021,168.3
Both,All Sites,Florida,2021,173
Both,All Sites,Georgia,2021,165.8
Both,All Sites,Hawaii,2021,175.7
Both,All Sites,Idaho,2021,174.9
Both,All Sites,Illinois,2021,164.7
Both,All Sites,Indiana,2021,180.9
Both,All Sites,Iowa,2021,167.6
Both,All Sites,Kansas,2021,158
Both,All Sites,Kentucky,2021,157.3
Both,All Sites,Louisiana,2021,157
Both,All Sites,Massachusetts,2021,162.3
Both,All Sites,Maryland,2021,159.1
Both,All Sites,Maine,2021,149.7
Both,All Sites,Michigan,2021,158.5
Both,All Sites,Minnesota,2021,164.4
Both,All Sites,Missouri,2021,161.3
Both,All Sites,Mississippi,2021,159.3
Both,All Sites,Montana,2021,159.4
Both,All Sites,North Carolina,2021,154.3
Both,All Sites,North Dakota,2021,159.1
Both,All Sites,Nebraska,2021,153.5
Both,All Sites,New Hampshire,2021,152.4
Both,All Sites,New Jersey,2021,152.6
Both,All Sites,New Mexico,2021,155.6
Both,All Sites,Nevada,2021,156
Both,All Sites,New York,2021,146.3
Both,All Sites,Ohio,2021,156.1
Both,All Sites,Oklahoma,2021,156.4
Both,All Sites,Oregon,2021,149.7
Both,All Sites,Pennsylvania,2021,145.1
Both,All Sites,Rhode Island,2021,147.6
Both,All Sites,South Carolina,2021,148.6
Both,All Sites,South Dakota,2021,148.8
Both,All Sites,Tennessee,2021,155.1
Both,All Sites,Texas,2021,156.3
Both,All Sites,Utah,2021,161.4
Both,All Sites,Virginia,2021,164.6
Both,All Sites,Vermont,2021,161
Both,All Sites,Washington,2021,165.3
Both,All Sites,Wisconsin,2021,164
Both,All Sites,West Virginia,2021,162.8
Both,All Sites,Wyoming,2021,165.7
Both,All Sites,Alaska,2022,169.8
Both,All Sites,Alabama,2022,165.2
Both,All Sites,Arkansas,2022,165.7
Both,All Sites,Arizona,2022,160.7
Both,All Sites,California,2022,166.3
Both,All Sites,Colorado,2022,152.1
Both,All Sites,Connecticut,2022,167.4
Both,All Sites,District of Columbia,2022,173.3
Both,All Sites,Delaware,2022,162.4
Both,All Sites,Florida,2022,161.2
Both,All Sites,Georgia,2022,166.7
Both,All Sites,Hawaii,2022,170.9
Both,All Sites,Idaho,2022,178.8
Both,All Sites,Illinois,2022,178.5
Both,All Sites,Indiana,2022,185.3
Both,All Sites,Iowa,2022,179.9
Both,All Sites,Kansas,2022,188.2
Both,All Sites,Kentucky,2022,185.3
Both,All Sites,Louisiana,2022,186
Both,All Sites,Massachusetts,2022,174.4
Both,All Sites,Maryland,2022,192.8
Both,All Sites,Maine,2022,187.7
Both,All Sites,Michigan,2022,194.8
Both,All Sites,Minnesota,2022,189.1
Both,All Sites,Missouri,2022,200.3
Both,All Sites,Mississippi,2022,190.3
Both,All Sites,Montana,2022,175.2
Both,All Sites,North Carolina,2022,199.7
Both,All Sites,North Dakota,2022,202.4
Both,All Sites,Nebraska,2022,127.6
Both,All Sites,New Hampshire,2022,150.1
Both,All Sites,New Jersey,2022,150.2
Both,All Sites,New Mexico,2022,137.2
Both,All Sites,Nevada,2022,137.1
Both,All Sites,New York,2022,156.8
Both,All Sites,Ohio,2022,139.5
Both,All Sites,Oklahoma,2022,141.5
Both,All Sites,Oregon,2022,139.1
Both,All Sites,Pennsylvania,2022,162.1
Both,All Sites,Rhode Island,2022,153.8
Both,All Sites,South Carolina,2022,150.3
Both,All Sites,South Dakota,2022,135.4
Both,All Sites,Tennessee,2022,145
Both,All Sites,Texas,2022,162
Both,All Sites,Utah,2022,146.8
Both,All Sites,Virginia,2022,150.2
Both,All Sites,Vermont,2022,142.3
Both,All Sites,Washington,2022,156.7
Both,All Sites,Wisconsin,2022,151.3
Both,All Sites,West Virginia,2022,139.6
Both,All Sites,Wyoming,2022,166.3
Male,All Sites,Alaska,2001,107.7
Male,All Sites,Alabama,2001,111.5
Male,All Sites,Arkansas,2001,114.4
Male,All Sites,Arizona,2001,118.6
Male,All Sites,California,2001,109
Male,All Sites,Colorado,2001,121
Male,All Sites,Connecticut,2001,103
Male,All Sites,District of Columbia,2001,109.4
Male,All Sites,Delaware,2001,122.6
Male,All Sites,Florida,2001,124.2
Male,All Sites,Georgia,2001,109.2
Male,All Sites,Hawaii,2001,98.3
Male,All Sites,Idaho,2001,108
Male,All Sites,Illinois,2001,108.3
Male,All Sites,Indiana,2001,119.1
Male,All Sites,Iowa,2001,103.3
Male,All Sites,Kansas,2001,95.5
Male,All Sites,Kentucky,2001,102.4
Male,All Sites,Louisiana,2001,97.1
Male,All Sites,Massachusetts,2001,95.9
Male,All Sites,Maryland,2001,84.9
Male,All Sites,Maine,2001,113
Male,All Sites,Michigan,2001,119.3
Male,All Sites,Minnesota,2001,122.8
Male,All Sites,Missouri,2001,121.6
Male,All Sites,Mississippi,2001,131.4
Male,All Sites,Montana,2001,130
Male,All Sites,North Carolina,2001,131
Male,All Sites,North Dakota,2001,131.5
Male,All Sites,Nebraska,2001,130.9
Male,All Sites,New Hampshire,2001,127.9
Male,All Sites,New Jersey,2001,122.2
Male,All Sites,New Mexico,2001,133.1
Male,All Sites,Nevada,2001,117.3
Male,All Sites,New York,2001,121.6
Male,All Sites,Ohio,2001,119.1
Male,All Sites,Oklahoma,2001,121.2
Male,All Sites,Oregon,2001,113.2
Male,All Sites,Pennsylvania,2001,122.8
Male,All Sites,Rhode Island,2001,121.7
Male,All Sites,South Carolina,2001,115.9
Male,All Sites,South Dakota,2001,117.3
Male,All Sites,Tennessee,2001,115.7
Male,All Sites,Texas,2001,113.9
Male,All Sites,Utah,2001,108.1
Male,All Sites,Virginia,2001,122.3
Male,All Sites,Vermont,2001,118.2
Male,All Sites,Washington,2001,122.1
Male,All Sites,Wisconsin,2001,114.2
Male,All Sites,West Virginia,2001,121.6
Male,All Sites,Wyoming,2001,119.9
Male,All Sites,Alaska,2002,121.2
Male,All Sites,Alabama,2002,115.3
Male,All Sites,Arkansas,2002,111
Male,All Sites,Arizona,2002,115.9
Male,All Sites,California,2002,130.2
Male,All Sites,Colorado,2002,133.2
Male,All Sites,Connecticut,2002,131
Male,All Sites,District of Columbia,2002,132.4
Male,All Sites,Delaware,2002,121.2
Male,All Sites,Florida,2002,120.1
Male,All Sites,Georgia,2002,135.2
Male,All Sites,Hawaii,2002,112.1
Male,All Sites,Idaho,2002,113.7
Male,All Sites,Illinois,2002,119
Male,All Sites,Indiana,2002,102.5
Male,All Sites,Iowa,2002,108.3
Male,All Sites,Kansas,2002,98.4
Male,All Sites,Kentucky,2002,99.5
Male,All Sites,Louisiana,2002,101.5
Male,All Sites,Massachusetts,2002,103.3
Male,All Sites,Maryland,2002,109.8
Male,All Sites,Maine,2002,105
Male,All Sites,Michigan,2002,105.2
Male,All Sites,Minnesota,2002,105.1
Male,All Sites,Missouri,2002,97.9
Male,All Sites,Mississippi,2002,95.9
Male,All Sites,Montana,2002,100.7
Male,All Sites,North Carolina,2002,103.8
Male,All Sites,North Dakota,2002,100.8
Male,All Sites,Nebraska,2002,103.1
Male,All Sites,New Hampshire,2002,106.1
Male,All Sites,New Jersey,2002,106.7
Male,All Sites,New Mexico,2002,97.9
Male,All Sites,Nevada,2002,99.6
Male,All Sites,New York,2002,103.5
Male,All Sites,Ohio,2002,106.3
Male,All Sites,Oklahoma,2002,103.3
Male,All Sites,Oregon,2002,103.9
Male,All Sites,Pennsylvania,2002,104.8
Male,All Sites,Rhode Island,2002,105.5
Male,All Sites,South Carolina,2002,103.4
Male,All Sites,South Dakota,2002,105.7
Male,All Sites,Tennessee,2002,106.7
Male,All Sites,Texas,2002,104
Male,All Sites,Utah,2002,102.3
Male,All Sites,Virginia,2002,101.6
Male,All Sites,Vermont,2002,102.9
Male,All Sites,Washington,2002,100.3
Male,All Sites,Wisconsin,2002,97.9
Male,All Sites,West Virginia,2002,101.6
Male,All Sites,Wyoming,2002,100.4
Male,All Sites,Alaska,2003,100.8
Male,All Sites,Alabama,2003,98.9
Male,All Sites,Arkansas,2003,102.2
Male,All Sites,Arizona,2003,94.8
Male,All Sites,California,2003,101.3
Male,All Sites,Colorado,2003,98.8
Male,All Sites,Connecticut,2003,109.2
Male,All Sites,District of Columbia,2003,110.4
Male,All Sites,Delaware,2003,99.4
Male,All Sites,Florida,2003,106.3
Male,All Sites,Georgia,2003,100.6
Male,All Sites,Hawaii,2003,102.6
Male,All Sites,Idaho,2003,110.1
Male,All Sites,Illinois,2003,104.8
